	Query_ID	Doc_ID	Rank	Score
1672	170	745	10	9.586769954802042
1673	171	516	1	31.924272950002766
1674	171	431	2	32.559749546317974
1675	171	714	3	19.58670489186078
1676	171	252	4	17.457813504819164
1677	171	799	5	16.487639276596674
1678	171	672	6	16.603037547229306
1679	171	904	7	14.926430362067897
1680	171	755	8	13.99513490868516
1681	171	171	9	13.961593208254088
1682	171	631	10	13.782211055065183
1683	172	321	1	29.74486778372105
1684	172	320	2	29.029947184885888
1685	172	322	3	28.633437310618767
1686	172	527	4	24.481820897744747
1687	172	478	5	10.403459357008686
1688	172	266	6	9.32008702500825
1689	172	731	7	9.500282084753998
1690	172	425	8	8.903449358186936
1691	172	366	9	8.180132172374492
1692	172	365	10	7.625249823345283
1693	173	367	1	17.323790667631677
1694	173	532	2	17.80773255404228
1695	173	917	3	13.475232479091318
1696	173	1073	4	11.930591032184228
1697	173	931	5	11.05239291225222
1698	173	1086	6	10.8141790802609
1699	173	813	7	8.896647704443504
1700	173	1054	8	7.717384831870913
1701	173	515	9	7.132749786605871
1702	173	470	10	7.524352226149045
1703	174	411	1	16.52421793085108
1704	174	533	2	16.16176957647707
1705	174	501	3	13.854691228379753
1706	174	1390	4	12.441389111807922
1707	174	1389	5	12.41710160351931
1708	174	1157	6	9.219717714261378
1709	174	1140	7	10.917347809885133
1710	174	482	8	9.585868940665069
1711	174	1156	9	6.395893034218902
1712	174	178	10	5.494443969380559
1713	175	1080	1	13.595623851280985
1714	175	941	2	11.068309416512179
1715	175	668	3	12.414950548280954
1716	175	1191	4	12.21113326311578
1717	175	666	5	12.058657219074545
1718	175	34	6	10.42538397154205
1719	175	1221	7	9.524068389461428
1720	175	238	8	11.063552096714302
1721	175	1222	9	10.295277869444288
1722	175	413	10	8.903827833856912
1723	176	963	1	14.671971114695546
1724	176	1073	2	13.385506626532301
1725	176	164	3	13.662661643491537
1726	176	869	4	12.0388746533379
1727	176	160	5	13.4579985026024
1728	176	981	6	12.206040297079458
1729	176	586	7	11.48574231405508
1730	176	1248	8	11.116661811519545
1731	176	1375	9	9.348102045534073
1732	176	1100	10	9.097549715124805
1733	177	588	1	21.441986118050245
1734	177	590	2	19.85185681346715
1735	177	543	3	18.409089785485836
1736	177	138	4	16.109597591125507
1737	177	592	5	15.767077154212192
1738	177	426	6	12.389459617112932
1739	177	237	7	11.240099472285436
1740	177	772	8	10.337371557533134
1741	177	441	9	8.235973055725522
1742	177	591	10	7.651813071797406
1743	178	216	1	13.633995747063032
1744	178	592	2	13.665418393375722
1745	178	138	3	13.58483942121272
1746	178	589	4	12.237373045064064
1747	178	590	5	11.670923356360692
1748	178	426	6	10.771296525506592
1749	178	543	7	10.385929350226846
1750	178	237	8	9.586549752760721
1751	178	772	9	8.899379999512327
1752	178	214	10	8.917311483127465
1753	179	224	1	24.770039267000435
1754	179	633	2	19.12004472477428
1755	179	753	3	19.999410361738498
1756	179	428	4	16.279123123146597
1757	179	512	5	17.782341134629014
1758	179	278	6	16.598757415028807
1759	179	194	7	13.635697062963695
1760	179	683	8	11.770110470037746
1761	179	227	9	11.314713052416923
1762	179	379	10	11.534793953158594
1763	180	548	1	20.298176759988518
1764	180	616	2	18.89520097999595
1765	180	617	3	10.391293833117118
1766	180	882	4	9.197125597763568
1767	180	719	5	8.450894056783746
1768	180	1103	6	7.809234399004535
1769	180	218	7	7.862231782940269
1770	180	620	8	7.6544471773919485
1771	180	314	9	6.7855029880064475
1772	180	1348	10	6.674312491572817
1773	181	997	1	12.869175799629826
1774	181	1074	2	13.367598796492386
1775	181	1075	3	11.251231506086423
1776	181	1093	4	10.406881489602974
1777	181	1062	5	10.373535078161032
1778	181	610	6	9.221375231858797
1779	181	176	7	8.719408633627992
1780	181	243	8	8.208749702064072
1781	181	519	9	8.56031738239718
1782	181	1265	10	6.967628914358224
1783	182	685	1	25.907412679189413
1784	182	593	2	18.297999404157782
1785	182	572	3	17.906093351206255
1786	182	712	4	15.527531588947554
1787	182	1290	5	15.347174458013779
1788	182	211	6	14.956658244528594
1789	182	1107	7	14.80523110421454
1790	182	948	8	15.63669535159703
1791	182	440	9	14.618271648008918
1792	182	655	10	13.858376613938603
1793	183	804	1	15.555513516412397
1794	183	809	2	13.562799622822322
1795	183	811	3	13.205734818889031
1796	183	808	4	10.775458800560465
1797	183	1243	5	10.423229679066562
1798	183	1247	6	8.690366234890039
1799	183	39	7	7.649668849593336
1800	183	1177	8	7.53017182068278
1801	183	439	9	7.848978105441224
1802	183	583	10	7.530840744807976
1803	184	207	1	9.050239253568261
1804	184	164	2	8.091885591541898
1805	184	1346	3	8.249847864308766
1806	184	813	4	7.036007525337101
1807	184	32	5	7.0382007811056635
1808	184	1333	6	7.098403421067035
1809	184	1348	7	6.927540087755618
1810	184	687	8	6.788273659533983
1811	184	1347	9	6.7225461069299755
1812	184	1345	10	6.324913403493795
1813	185	857	1	16.432451196899933
1814	185	390	2	16.968705023781524
1815	185	658	3	14.665477094103945
1816	185	766	4	12.78199257693217
1817	185	858	5	12.428107900738375
1818	185	627	6	13.419796394332318
1819	185	391	7	12.60824663913267
1820	185	864	8	12.800182854375358
1821	185	285	9	11.899281546214443
1822	185	15	10	12.307905922905961
1823	186	1075	1	13.351089687728646
1824	186	1074	2	13.410451099979031
1825	186	230	3	13.298106632390324
1826	186	1062	4	12.655967037683634
1827	186	993	5	13.51656288702912
1828	186	923	6	12.651703922832343
1829	186	520	7	12.66343019941526
1830	186	229	8	11.554152993452036
1831	186	672	9	12.267693117504612
1832	186	433	10	10.92106557628201
1833	187	839	1	23.002770496407432
1834	187	841	2	22.13413057954716
1835	187	955	3	19.147890096146
1836	187	769	4	19.45212486877167
1837	187	847	5	19.297136126193664
1838	187	846	6	19.095022942464354
1839	187	1051	7	17.320959789672926
1840	187	764	8	17.270607562471653
1841	187	897	9	16.362298805800705
1842	187	926	10	16.911863485724822
1843	188	911	1	20.701592882178907
1844	188	720	2	17.159912683220256
1845	188	640	3	16.496252782203904
1846	188	909	4	14.836470497000395
1847	188	1279	5	11.695516113532575
1848	188	497	6	12.876075521679518
1849	188	997	7	11.432031079417817
1850	188	723	8	11.634623868358327
1851	188	1331	9	8.128661167143715
1852	188	608	10	7.906238315185476
1853	189	767	1	17.98177327615148
1854	189	865	2	13.582985523288844
1855	189	883	3	10.383860080231294
1856	189	726	4	9.744306301904164
1857	189	868	5	10.285464890650214
1858	189	768	6	9.531680165833286
1859	189	867	7	9.701474686233109
1860	189	1177	8	9.989487899027868
1861	189	881	9	9.112992568648938
1862	189	884	10	8.373585895409922
1863	190	390	1	18.354887427213725
1864	190	627	2	19.673286630911498
1865	190	856	3	14.630203090023425
1866	190	948	4	14.833655003021704
1867	190	15	5	15.089278113437985
1868	190	391	6	14.352066773433496
1869	190	914	7	14.204885478511073
1870	190	766	8	12.82670771978368
1871	190	857	9	13.1548425041143
1872	190	864	10	12.800182854375358
1873	191	658	1	15.314374779140948
1874	191	15	2	14.05507348397503
1875	191	1392	3	13.842053619001138
1876	191	856	4	12.936089111959394
1877	191	894	5	12.360226193504232
1878	191	391	6	12.60824663913267
1879	191	914	7	13.11360423246651
1880	191	864	8	12.800182854375358
1881	191	390	9	12.928679424541672
1882	191	857	10	11.436400273899503
1883	192	734	1	16.93113114836079
1884	192	735	2	11.146811173176868
1885	192	925	3	8.338084184606066
1886	192	644	4	9.538807402112269
1887	192	642	5	8.957099676320315
1888	192	647	6	8.073936140532023
1889	192	1057	7	7.627578508346952
1890	192	938	8	8.090501432905894
1891	192	1117	9	6.331580806899691
1892	192	1175	10	6.230162009148495
1893	193	730	1	14.314583062073709
1894	193	641	2	13.805845172635333
1895	193	734	3	11.440351848668161
1896	193	735	4	11.706387357652517
1897	193	422	5	11.025864954990439
1898	193	400	6	11.551112595659129
1899	193	1392	7	9.58871687776453
1900	193	425	8	9.759108655007466
1901	193	1396	9	9.68961900113026
1902	193	886	10	8.338592512120563
1903	194	932	1	22.85087556294371
1904	194	742	2	21.72004752620774
1905	194	888	3	18.532985108304963
1906	194	744	4	19.253296829817323
1907	194	1126	5	16.368675920532493
1908	194	1122	6	17.069950723402933
1909	194	1051	7	16.58611938387499
1910	194	1293	8	16.54646313450505
1911	194	822	9	16.87223264700749
1912	194	760	10	14.861702992125188
1913	195	932	1	22.850875562943713
1914	195	742	2	21.72004752620774
1915	195	888	3	18.532985108304963
1916	195	744	4	18.25873046883441
1917	195	1122	5	17.50899247378692
1918	195	1055	6	17.619235175943242
1919	195	1145	7	16.266903226288107
1920	195	928	8	16.589922502444534
1921	195	740	9	16.461353182418122
1922	195	1051	10	15.991741621519266
1923	196	746	1	13.87596463393758
1924	196	184	2	12.162080189297473
1925	196	875	3	13.307010193404212
1926	196	486	4	11.349999183174148
1927	196	13	5	11.361531984581744
1928	196	540	6	11.354435300458473
1929	196	349	7	8.472959352917783
1930	196	57	8	8.393921511492996
1931	196	1213	9	7.9060408481741575
1932	196	56	10	6.713518855652363
1933	197	881	1	19.120244503530866
1934	197	726	2	10.616188658316034
1935	197	768	3	10.786935968254497
1936	197	865	4	9.947139198715366
1937	197	640	5	9.52455991699128
1938	197	1168	6	8.73212219207893
1939	197	883	7	8.53163222675788
1940	197	767	8	7.472052855783355
1941	197	261	9	7.282575877187769
1942	197	866	10	7.518147010044959
1943	198	886	1	16.008953101962256
1944	198	890	2	14.872388496865966
1945	198	740	3	13.877151547828854
1946	198	887	4	14.136657811334278
1947	198	769	5	14.739564874818296
1948	198	743	6	13.611180547083293
1949	198	739	7	14.013420413402041
1950	198	885	8	13.17193643270885
1951	198	741	9	13.290521587657693
1952	198	760	10	13.255907107842713
1953	199	1070	1	13.77629958977331
1954	199	931	2	13.828103704248715
1955	199	1058	3	10.223444249139643
1956	199	830	4	11.882478397974353
1957	199	1059	5	9.491063192314318
1958	199	744	6	10.250377873080577
1959	199	1131	7	9.632641192237854
1960	199	898	8	9.5945566737492
1961	199	935	9	9.334617757398771
1962	199	934	10	8.667811383753515
1963	200	1071	1	20.012714701844782
1964	200	887	2	13.494791823287958
1965	200	897	3	11.068435662058608
1966	200	935	4	11.935810355448169
1967	200	890	5	10.845247066786634
1968	200	1070	6	10.934320669811656
1969	200	769	7	10.585765316764986
1970	200	957	8	10.372268820523455
1971	200	742	9	9.628607655810429
1972	200	851	10	9.5996871367999
1973	201	625	1	18.923723780049407
1974	201	1297	2	11.511713954199932
1975	201	410	3	11.779502820040694
1976	201	1344	4	11.871529247387482
1977	201	1296	5	10.542782891709738
1978	201	1189	6	10.61473035471911
1979	201	1295	7	10.248737694896423
1980	201	944	8	10.363093124491456
1981	201	1245	9	9.921925849645191
1982	201	1346	10	9.60900608881251
1983	202	1378	1	15.398148628190638
1984	202	1231	2	13.317870713319515
1985	202	605	3	13.404115477620879
1986	202	1309	4	10.795429829481165
1987	202	19	5	11.112782696881535
1988	202	1303	6	11.485472395812868
1989	202	626	7	9.44031299081054
1990	202	197	8	8.897802187301506
1991	202	925	9	8.909894771625291
1992	202	1248	10	8.50095941914134
1993	203	1378	1	11.62717778386376
1994	203	38	2	9.071662272609124
1995	203	1311	3	8.643845652420787
1996	203	1262	4	8.199036778964807
1997	203	370	5	8.145421082362228
1998	203	1303	6	8.122083909922772
1999	203	1192	7	7.802058293049246
2000	203	232	8	7.100496957478942
2001	203	60	9	7.253858789049046
2002	203	354	10	6.996781388086379
2003	204	496	1	8.758037517090429
2004	204	443	2	7.733268502810947
2005	204	573	3	7.475121228584836
2006	204	1261	4	8.032376420793646
2007	204	1339	5	7.0578746199214315
2008	204	370	6	7.307825097535873
2009	204	1076	7	6.614516157614975
2010	204	763	8	6.427082300493098
2011	204	1368	9	6.139229780173061
2012	204	1258	10	6.049494603112186
2013	205	1321	1	18.35539335714917
2014	205	1287	2	17.26958272297454
2015	205	1322	3	16.4952948358174
2016	205	73	4	14.53771136641216
2017	205	1199	5	14.6208640637949
2018	205	55	6	12.10706791978939
2019	205	1367	7	11.576376686331296
2020	205	662	8	11.521619825660808
2021	205	79	9	10.090317236398937
2022	205	504	10	9.817434415602452
2023	206	879	1	14.965385451835187
2024	206	790	2	16.058457299418883
2025	206	516	3	14.116929815851083
2026	206	1341	4	12.0792642511718
2027	206	876	5	12.439747847196424
2028	206	1008	6	12.020962276516121
2029	206	1004	7	11.991299809743992
2030	206	1006	8	11.944083682329946
2031	206	441	9	11.321560192250903
2032	206	1155	10	11.330993683132414
2033	207	749	1	13.535906827840444
2034	207	859	2	10.79979157238271
2035	207	1341	3	10.748844635198902
2036	207	643	4	9.465942224242898
2037	207	365	5	9.33016628469961
2038	207	1337	6	9.015286252473127
2039	207	857	7	8.102378111595428
2040	207	202	8	7.936766186341833
2041	207	748	9	8.119542660511824
2042	207	712	10	7.845301231462901
2043	208	1345	1	18.482368857166882
2044	208	1380	2	18.195141715551514
2045	208	1346	3	13.609683768295485
2046	208	275	4	13.333200070092287
2047	208	1219	5	15.069737599961186
2048	208	1289	6	12.991746976082538
2049	208	357	7	12.18560812123665
2050	208	1217	8	12.085706211257865
2051	208	1342	9	10.844292576880258
2052	208	1101	10	10.736156628769095
2053	209	1278	1	14.93166457991888
2054	209	358	2	14.247881749709954
2055	209	461	3	14.006970915314774
2056	209	457	4	14.372655515715866
2057	209	1383	5	14.03908341379104
2058	209	1228	6	14.225479698620624
2059	209	526	7	13.470876272893982
2060	209	1225	8	12.30397065708048
2061	209	16	9	11.473219438002968
2062	209	54	10	11.18282856790854
2063	210	1145	1	31.946555917132777
2064	210	1171	2	34.396484905861826
2065	210	938	3	22.81054081849136
2066	210	1132	4	21.845293913653393
2067	210	956	5	21.171637386743427
2068	210	760	6	21.01199560259007
2069	210	1125	7	20.780963719433277
2070	210	1071	8	20.368144106211506
2071	210	887	9	19.880164395472683
2072	210	1133	10	19.503791491132333
2073	211	739	1	15.616571357652504
2074	211	897	2	15.263836486555526
2075	211	769	3	15.28417577651998
2076	211	887	4	14.26814530892287
2077	211	890	5	14.844326778976079
2078	211	885	6	14.250623556662065
2079	211	886	7	14.687343234056161
2080	211	1068	8	14.017821774960847
2081	211	741	9	13.290521587657693
2082	211	1126	10	12.895650632411646
2083	212	888	1	27.659340643229285
2084	212	1178	2	26.05829538004349
2085	212	838	3	23.67946325912544
2086	212	1176	4	21.69024104253587
2087	212	1293	5	19.38893589336091
2088	212	642	6	18.284224744101174
2089	212	1146	7	17.296050500799304
2090	212	1359	8	15.409834884024988
2091	212	66	9	15.465982369428003
2092	212	1133	10	14.45250225445209
2093	213	885	1	27.316167850824193
2094	213	769	2	18.29375968276551
2095	213	888	3	16.00444278563839
2096	213	1173	4	15.545479139766222
2097	213	1146	5	14.38643470664527
2098	213	887	6	15.07889410767131
2099	213	741	7	13.304596322441581
2100	213	642	8	14.120813199186271
2101	213	1122	9	13.459030383674644
2102	213	891	10	13.115702139195744
2103	214	1362	1	17.983774242923715
2104	214	831	2	14.079822154092337
2105	214	828	3	13.588910230022513
2106	214	1036	4	12.964138076536651
2107	214	1042	5	12.078132512746274
2108	214	1126	6	11.600169176315632
2109	214	1043	7	11.764646370742264
2110	214	830	8	11.888367534151076
2111	214	827	9	10.644148271463123
2112	214	1038	10	10.993868124909984
2113	216	1032	1	11.61115272641791
2114	216	330	2	10.978588355939028
2115	216	1077	3	9.491708426190737
2116	216	968	4	8.970422131331448
2117	216	1364	5	9.034654638655454
2118	216	345	6	9.20761711372538
2119	216	764	7	8.828822582977073
2120	216	407	8	8.100497172887902
2121	216	1378	9	8.114215415126857
2122	216	893	10	7.419601664092314
2123	217	283	1	14.729656925677592
2124	217	294	2	14.490880533525846
2125	217	1395	3	12.725802597366675
2126	217	559	4	13.966021139898974
2127	217	666	5	13.565271296878112
2128	217	65	6	12.645002725127707
2129	217	1213	7	11.760834875064834
2130	217	1393	8	11.290108092310444
2131	217	655	9	11.501785686479213
2132	217	1151	10	10.501041331462602
2133	218	283	1	14.13990105736353
2134	218	101	2	13.213919019983187
2135	218	666	3	12.915080621349938
2136	218	670	4	12.456795622007682
2137	218	1281	5	11.710674566811186
2138	218	1393	6	10.890412974384155
2139	218	655	7	10.991072824339842
2140	218	294	8	11.533503651709829
2141	218	1213	9	10.591242639524637
2142	218	1204	10	9.246704490950327
2143	219	149	1	12.00938347213979
2144	219	1082	2	9.713241792999316
2145	219	992	3	9.065155893766464
2146	219	53	4	9.6235592997424
2147	219	993	5	8.061232004310103
2148	219	1191	6	8.608979165120155
2149	219	197	7	7.018581818986208
2150	219	456	8	6.721205695393797
2151	219	89	9	6.744853701833427
2152	219	660	10	6.543831642688887
2153	220	458	1	15.16140802253531
2154	220	111	2	14.75729795402194
2155	220	1192	3	12.752758910632275
2156	220	738	4	12.434574888918938
2157	220	382	5	13.465974891734891
2158	220	1242	6	12.694282156330079
2159	220	1182	7	12.238619542716663
2160	220	375	8	11.903424537203382
2161	220	1246	9	11.675958100024864
2162	220	266	10	11.340552556744047
2163	221	435	1	16.589653416504603
2164	221	292	2	13.782289869185277
2165	221	1386	3	13.39433844864344
2166	221	62	4	12.08023772426614
2167	221	458	5	10.769718010205949
2168	221	754	6	10.551972086710958
2169	221	388	7	10.959077220671759
2170	221	528	8	10.708015520615564
2171	221	194	9	9.988645023179574
2172	221	784	10	9.621103499052934
2173	222	1400	1	19.859892770366756
2174	222	1399	2	20.693764945574546
2175	222	419	3	17.024308362685634
2176	222	1396	4	17.090954036987583
2177	222	1398	5	13.387893708807962
2178	222	1358	6	14.426766656542465
2179	222	1357	7	14.35204507341729
2180	222	1130	8	12.536445969916628
2181	222	400	9	14.045531996204474
2182	222	1070	10	11.75155791350151
2183	223	1399	1	16.469384501035083
2184	223	1398	2	16.936591747728187
2185	223	863	3	15.161336161686467
2186	223	1400	4	12.740039431931852
2187	223	1396	5	12.190868722962577
2188	223	419	6	11.046260768042991
2189	223	388	7	10.003679385447878
2190	223	1358	8	9.58598160708906
2191	223	1357	9	9.51036393188664
2192	223	454	10	9.463241849778914
2193	224	1312	1	20.502193501122974
2194	224	1286	2	22.530357495154036
2195	224	236	3	16.544703870929137
2196	224	401	4	13.362019311221985
2197	224	656	5	13.161412955146554
2198	224	1298	6	13.458558739031966
2199	224	1314	7	12.22115510332011
2200	224	1157	8	11.702380719079502
2201	224	537	9	12.24514993346585
2202	224	1315	10	11.172027880161954
2203	225	1380	1	17.609537980157334
2204	225	1344	2	18.96756296599272
2205	225	1218	3	17.276481298865242
2206	225	1124	4	16.123867588438827
2207	225	674	5	14.663550513119352
2208	225	816	6	15.074116927287175
2209	225	1291	7	14.475230858026084
2210	225	701	8	12.407424491765433
2211	225	702	9	12.317132315481214
2212	225	1349	10	10.16212237567659
