Query_ID	Doc_ID	Rank	Score
98	976	33	5.5
98	588	34	5.5
98	1094	35	5.5
98	1163	36	5.5
98	1064	37	5.5
98	1169	38	5.5
98	811	39	5.0
98	1380	40	5.0
98	902	41	5.0
98	156	42	5.0
98	894	43	5.0
98	634	44	5.0
98	1341	45	5.0
98	25	46	4.5
98	442	47	4.5
98	420	48	4.5
98	1265	49	4.5
98	416	50	4.5
98	572	51	4.5
98	1349	52	4.5
98	1328	53	4.5
98	526	54	4.5
98	33	55	4.5
98	569	56	4.5
98	748	57	4.5
98	1274	58	4.5
98	711	59	4.5
98	101	60	4.0
98	187	61	4.0
98	589	62	4.0
98	1082	63	4.0
98	368	64	4.0
98	1356	65	4.0
98	1246	66	4.0
98	658	67	4.0
98	655	68	4.0
98	392	69	4.0
98	914	70	4.0
98	1387	71	4.0
98	576	72	4.0
98	992	73	4.0
98	200	74	4.0
98	521	75	4.0
98	227	76	4.0
98	1339	77	4.0
98	1319	78	4.0
98	710	79	4.0
98	238	80	4.0
98	1392	81	4.0
98	174	82	4.0
98	1320	83	4.0
98	857	84	3.5
98	766	85	3.5
98	239	86	3.5
98	40	87	3.5
98	717	88	3.5
98	1229	89	3.5
98	80	90	3.5
98	465	91	3.5
98	631	92	3.5
98	781	93	3.5
98	1211	94	3.5
98	296	95	3.5
98	815	96	3.5
98	701	97	3.5
98	9	98	3.5
98	129	99	3.5
98	139	100	3.5
98	919	101	3.5
98	1205	102	3.5
98	1385	103	3.5
98	692	104	3.5
98	721	105	3.5
98	600	106	3.0
98	529	107	3.0
98	414	108	3.0
98	205	109	3.0
98	996	110	3.0
98	1244	111	3.0
98	52	112	3.0
98	876	113	3.0
98	7	114	3.0
98	1310	115	3.0
98	1289	116	3.0
98	783	117	3.0
98	773	118	3.0
98	646	119	3.0
98	297	120	3.0
98	193	121	3.0
98	1313	122	3.0
98	1279	123	3.0
98	568	124	3.0
98	916	125	3.0
98	1198	126	3.0
98	209	127	3.0
98	216	128	3.0
98	671	129	3.0
98	1195	130	3.0
98	206	131	3.0
98	1251	132	3.0
98	1303	133	3.0
98	593	134	3.0
98	747	135	3.0
98	176	136	3.0
98	453	137	3.0
98	204	138	3.0
98	693	139	3.0
98	790	140	3.0
98	212	141	3.0
98	601	142	3.0
98	520	143	3.0
98	484	144	3.0
98	1218	145	3.0
98	493	146	3.0
98	427	147	3.0
98	1147	148	3.0
98	82	149	2.5
98	695	150	2.5
98	625	151	2.5
98	287	152	2.5
98	782	153	2.5
98	1337	154	2.5
98	1093	155	2.5
98	1155	156	2.5
98	772	157	2.5
98	697	158	2.5
98	132	159	2.5
98	1162	160	2.5
98	624	161	2.5
98	244	162	2.5
98	796	163	2.5
98	1213	164	2.5
98	686	165	2.5
98	700	166	2.5
98	245	167	2.5
98	856	168	2.5
98	901	169	2.5
98	1009	170	2.5
98	905	171	2.5
98	1228	172	2.5
98	793	173	2.5
98	986	174	2.5
98	667	175	2.5
98	79	176	2.5
98	969	177	2.5
98	1075	178	2.5
98	679	179	2.5
98	578	180	2.5
98	146	181	2.5
98	927	182	2.5
98	966	183	2.5
98	133	184	2.5
98	214	185	2.5
98	666	186	2.5
98	316	187	2.5
98	141	188	2.5
98	51	189	2.5
98	409	190	2.5
98	96	191	2.5
98	77	192	2.5
98	440	193	2.5
98	1326	194	2.5
98	439	195	2.5
98	1239	196	2.5
98	669	197	2.5
98	198	198	2.5
98	197	199	2.5
98	1201	200	2.5
99	717	1	10.0
99	639	2	10.0
99	164	3	7.0
99	716	4	7.0
99	77	5	7.0
99	715	6	6.5
99	1344	7	5.5
99	719	8	5.5
99	163	9	5.0
99	32	10	5.0
99	69	11	4.5
99	944	12	4.5
99	499	13	4.5
99	234	14	4.0
99	67	15	4.0
99	618	16	4.0
99	1348	17	3.5
99	1345	18	3.5
99	1333	19	3.5
99	958	20	3.5
99	982	21	3.5
99	414	22	3.0
99	624	23	3.0
99	1347	24	3.0
99	813	25	3.0
99	441	26	3.0
99	274	27	3.0
99	620	28	3.0
99	983	29	3.0
99	613	30	3.0
99	417	31	2.5
99	811	32	2.5
99	656	33	2.5
99	1103	34	2.5
99	914	35	2.5
99	83	36	2.5
99	1114	37	2.5
99	1214	38	2.5
99	1218	39	2.5
99	614	40	2.5
99	82	41	2.0
99	25	42	2.0
99	1380	43	2.0
99	403	44	2.0
99	1291	45	2.0
99	902	46	2.0
99	1229	47	2.0
99	599	48	2.0
99	658	49	2.0
99	232	50	2.0
99	522	51	2.0
99	553	52	2.0
99	682	53	2.0
99	558	54	2.0
99	1000	55	2.0
99	1106	56	2.0
99	1379	57	2.0
99	110	58	2.0
99	616	59	2.0
99	815	60	2.0
99	482	61	2.0
99	112	62	2.0
99	309	63	2.0
99	227	64	2.0
99	1319	65	2.0
99	1274	66	2.0
99	923	67	2.0
99	575	68	2.0
99	461	69	2.0
99	153	70	2.0
99	1077	71	2.0
99	950	72	2.0
99	262	73	2.0
99	1141	74	2.0
99	85	75	1.5
99	740	76	1.5
99	436	77	1.5
99	38	78	1.5
99	36	79	1.5
99	433	80	1.5
99	283	81	1.5
99	589	82	1.5
99	311	83	1.5
99	228	84	1.5
99	1213	85	1.5
99	1289	86	1.5
99	962	87	1.5
99	1225	88	1.5
99	1166	89	1.5
99	555	90	1.5
99	1313	91	1.5
99	927	92	1.5
99	207	93	1.5
99	89	94	1.5
99	743	95	1.5
99	131	96	1.5
99	216	97	1.5
99	170	98	1.5
99	1034	99	1.5
99	622	100	1.5
99	1065	101	1.5
99	86	102	1.5
99	51	103	1.5
99	408	104	1.5
99	1157	105	1.5
99	14	106	1.5
99	1066	107	1.5
99	376	108	1.5
99	619	109	1.5
99	562	110	1.5
99	1307	111	1.5
99	729	112	1.5
99	617	113	1.5
99	302	114	1.5
99	1110	115	1.5
99	42	116	1.5
99	1394	117	1.5
99	828	118	1.0
99	1372	119	1.0
99	191	120	1.0
99	332	121	1.0
99	138	122	1.0
99	415	123	1.0
99	1391	124	1.0
99	186	125	1.0
99	649	126	1.0
99	368	127	1.0
99	976	128	1.0
99	1370	129	1.0
99	1244	130	1.0
99	492	131	1.0
99	73	132	1.0
99	115	133	1.0
99	876	134	1.0
99	947	135	1.0
99	469	136	1.0
99	1150	137	1.0
99	686	138	1.0
99	1310	139	1.0
99	977	140	1.0
99	602	141	1.0
99	1107	142	1.0
99	837	143	1.0
99	373	144	1.0
99	979	145	1.0
99	899	146	1.0
99	1199	147	1.0
99	1255	148	1.0
99	969	149	1.0
99	366	150	1.0
99	296	151	1.0
99	1217	152	1.0
99	162	153	1.0
99	1209	154	1.0
99	552	155	1.0
99	825	156	1.0
99	1231	157	1.0
99	708	158	1.0
99	300	159	1.0
99	574	160	1.0
99	1335	161	1.0
99	1258	162	1.0
99	1203	163	1.0
99	117	164	1.0
99	940	165	1.0
99	1100	166	1.0
99	767	167	1.0
99	707	168	1.0
99	1251	169	1.0
99	1018	170	1.0
99	565	171	1.0
99	683	172	1.0
99	33	173	1.0
99	447	174	1.0
99	764	175	1.0
99	595	176	1.0
99	548	177	1.0
99	1097	178	1.0
99	810	179	1.0
99	402	180	1.0
99	968	181	1.0
99	873	182	1.0
99	1219	183	1.0
99	1134	184	1.0
99	1311	185	1.0
99	183	186	1.0
99	1327	187	1.0
99	1202	188	1.0
99	1235	189	1.0
99	571	190	1.0
99	363	191	1.0
99	423	192	1.0
99	292	193	1.0
99	1393	194	1.0
99	790	195	1.0
99	1241	196	1.0
99	917	197	1.0
99	1271	198	1.0
99	506	199	1.0
99	1369	200	1.0
100	739	1	17.5
100	1122	2	15.0
100	760	3	15.0
100	1172	4	13.5
100	822	5	13.5
100	740	6	13.0
100	928	7	13.0
100	1051	8	10.0
100	826	9	10.0
100	889	10	9.5
100	1126	11	9.0
100	741	12	9.0
100	743	13	9.0
100	897	14	9.0
100	1171	15	8.5
100	887	16	8.5
100	885	17	8.0
100	1013	18	8.0
100	890	19	8.0
100	934	20	8.0
100	1017	21	8.0
100	888	22	8.0
100	1068	23	7.5
100	769	24	7.5
100	827	25	7.5
100	894	26	7.0
100	1070	27	7.0
100	1052	28	6.5
100	1119	29	6.5
100	1131	30	6.5
100	929	31	6.0
100	930	32	6.0
100	823	33	6.0
100	1173	34	6.0
100	742	35	6.0
100	828	36	5.5
100	848	37	5.5
100	953	38	5.5
100	642	39	5.5
100	886	40	5.5
100	1067	41	5.5
100	94	42	5.5
100	764	43	5.5
100	1118	44	5.5
100	1117	45	5.5
100	1035	46	5.5
100	857	47	5.0
100	763	48	5.0
100	766	49	5.0
100	1123	50	5.0
100	1071	51	5.0
100	825	52	5.0
100	1034	53	5.0
100	1044	54	5.0
100	820	55	5.0
100	1129	56	5.0
100	932	57	5.0
100	843	58	5.0
100	926	59	5.0
100	943	60	4.5
100	831	61	4.5
100	762	62	4.5
100	957	63	4.5
100	1121	64	4.5
100	1137	65	4.5
100	935	66	4.5
100	744	67	4.5
100	765	68	4.5
100	1043	69	4.5
100	364	70	4.0
100	856	71	4.0
100	1037	72	4.0
100	1178	73	4.0
100	326	74	4.0
100	966	75	4.0
100	799	76	4.0
100	956	77	4.0
100	701	78	4.0
100	824	79	4.0
100	1371	80	4.0
100	891	81	4.0
100	1145	82	4.0
100	1064	83	4.0
100	839	84	4.0
100	1127	85	4.0
100	852	86	4.0
100	1024	87	4.0
100	936	88	4.0
100	1372	89	3.5
100	851	90	3.5
100	1184	91	3.5
100	1174	92	3.5
100	297	93	3.5
100	1094	94	3.5
100	847	95	3.5
100	841	96	3.5
100	1053	97	3.5
100	967	98	3.5
100	858	99	3.5
100	874	100	3.5
100	565	101	3.5
100	937	102	3.5
100	955	103	3.5
100	1134	104	3.5
100	950	105	3.5
100	1050	106	3.5
100	1177	107	3.5
100	849	108	3.5
100	798	109	3.5
100	1132	110	3.5
100	1337	111	3.0
100	1082	112	3.0
100	951	113	3.0
100	998	114	3.0
100	1291	115	3.0
100	1038	116	3.0
100	54	117	3.0
100	975	118	3.0
100	1293	119	3.0
100	862	120	3.0
100	646	121	3.0
100	1036	122	3.0
100	838	123	3.0
100	761	124	3.0
100	412	125	3.0
100	81	126	3.0
100	1040	127	3.0
100	1039	128	3.0
100	830	129	3.0
100	1125	130	3.0
100	1069	131	3.0
100	118	132	3.0
100	174	133	3.0
100	315	134	3.0
100	961	135	2.5
100	1375	136	2.5
100	442	137	2.5
100	529	138	2.5
100	152	139	2.5
100	350	140	2.5
100	1294	141	2.5
100	1135	142	2.5
100	1360	143	2.5
100	416	144	2.5
100	1120	145	2.5
100	572	146	2.5
100	179	147	2.5
100	400	148	2.5
100	1366	149	2.5
100	783	150	2.5
100	252	151	2.5
100	348	152	2.5
100	1175	153	2.5
100	1031	154	2.5
100	193	155	2.5
100	1400	156	2.5
100	1313	157	2.5
100	1012	158	2.5
100	17	159	2.5
100	898	160	2.5
100	737	161	2.5
100	1279	162	2.5
100	49	163	2.5
100	1059	164	2.5
100	1359	165	2.5
100	1387	166	2.5
100	131	167	2.5
100	938	168	2.5
100	1133	169	2.5
100	1357	170	2.5
100	426	171	2.5
100	1358	172	2.5
100	376	173	2.5
100	1033	174	2.5
100	1095	175	2.5
100	1042	176	2.5
100	1386	177	2.5
100	863	178	2.5
100	484	179	2.5
100	1019	180	2.5
100	1020	181	2.5
100	590	182	2.5
100	188	183	2.5
100	445	184	2.0
100	952	185	2.0
100	1023	186	2.0
100	1093	187	2.0
100	1240	188	2.0
100	811	189	2.0
100	389	190	2.0
100	414	191	2.0
100	697	192	2.0
100	132	193	2.0
100	1301	194	2.0
100	40	195	2.0
100	717	196	2.0
100	210	197	2.0
100	1356	198	2.0
100	1109	199	2.0
100	662	200	2.0
101	820	1	20.0
101	1119	2	15.5
101	826	3	12.5
101	837	4	12.0
101	825	5	9.5
101	819	6	9.0
101	817	7	9.0
101	195	8	8.0
101	818	9	8.0
101	928	10	7.5
101	767	11	7.5
101	417	12	6.5
101	599	13	6.5
101	760	14	6.5
101	14	15	6.5
101	99	16	6.0
101	232	17	6.0
101	870	18	6.0
101	1025	19	6.0
101	1392	20	6.0
101	73	21	5.5
101	329	22	5.5
101	921	23	5.5
101	1039	24	5.5
101	730	25	5.5
101	1108	26	5.0
101	593	27	5.0
101	823	28	5.0
101	1321	29	5.0
101	66	30	5.0
101	889	31	5.0
101	445	32	4.5
101	801	33	4.5
101	1122	34	4.5
101	1137	35	4.5
101	641	36	4.5
101	814	37	4.5
101	1015	38	4.5
101	390	39	4.0
101	1356	40	4.0
101	1120	41	4.0
101	504	42	4.0
101	1031	43	4.0
101	720	44	4.0
101	1075	45	4.0
101	752	46	4.0
101	1121	47	4.0
101	30	48	4.0
101	561	49	4.0
101	27	50	4.0
101	349	51	4.0
101	20	52	4.0
101	29	53	4.0
101	828	54	3.5
101	792	55	3.5
101	542	56	3.5
101	740	57	3.5
101	1380	58	3.5
101	885	59	3.5
101	13	60	3.5
101	732	61	3.5
101	92	62	3.5
101	572	63	3.5
101	532	64	3.5
101	667	65	3.5
101	1178	66	3.5
101	1012	67	3.5
101	497	68	3.5
101	1000	69	3.5
101	1209	70	3.5
101	110	71	3.5
101	1067	72	3.5
101	824	73	3.5
101	412	74	3.5
101	1242	75	3.5
101	1014	76	3.5
101	1173	77	3.5
101	1235	78	3.5
101	729	79	3.5
101	843	80	3.5
101	835	81	3.5
101	1035	82	3.5
101	798	83	3.5
101	1375	84	3.0
101	1259	85	3.0
101	680	86	3.0
101	1265	87	3.0
101	1068	88	3.0
101	929	89	3.0
101	1172	90	3.0
101	727	91	3.0
101	953	92	3.0
101	451	93	3.0
101	469	94	3.0
101	1310	95	3.0
101	588	96	3.0
101	1071	97	3.0
101	1112	98	3.0
101	294	99	3.0
101	1028	100	3.0
101	887	101	3.0
101	49	102	3.0
101	266	103	3.0
101	1361	104	3.0
101	1059	105	3.0
101	677	106	3.0
101	665	107	3.0
101	743	108	3.0
101	934	109	3.0
101	731	110	3.0
101	733	111	3.0
101	836	112	3.0
101	540	113	3.0
101	462	114	3.0
101	829	115	3.0
101	1134	116	3.0
101	1201	117	3.0
101	1072	118	3.0
101	987	119	3.0
101	840	120	3.0
101	363	121	3.0
101	284	122	3.0
101	867	123	3.0
101	917	124	3.0
101	551	125	3.0
101	644	126	3.0
101	404	127	3.0
101	827	128	3.0
101	455	129	2.5
101	527	130	2.5
101	954	131	2.5
101	782	132	2.5
101	851	133	2.5
101	831	134	2.5
101	762	135	2.5
101	1048	136	2.5
101	766	137	2.5
101	124	138	2.5
101	1398	139	2.5
101	368	140	2.5
101	951	141	2.5
101	833	142	2.5
101	1013	143	2.5
101	930	144	2.5
101	912	145	2.5
101	391	146	2.5
101	179	147	2.5
101	700	148	2.5
101	95	149	2.5
101	342	150	2.5
101	640	151	2.5
101	1349	152	2.5
101	581	153	2.5
101	859	154	2.5
101	207	155	2.5
101	1272	156	2.5
101	1379	157	2.5
101	162	158	2.5
101	1056	159	2.5
101	367	160	2.5
101	131	161	2.5
101	557	162	2.5
101	247	163	2.5
101	344	164	2.5
101	580	165	2.5
101	938	166	2.5
101	1053	167	2.5
101	206	168	2.5
101	1197	169	2.5
101	86	170	2.5
101	51	171	2.5
101	874	172	2.5
101	305	173	2.5
101	425	174	2.5
101	1088	175	2.5
101	233	176	2.5
101	634	177	2.5
101	1118	178	2.5
101	1066	179	2.5
101	713	180	2.5
101	458	181	2.5
101	556	182	2.5
101	1307	183	2.5
101	852	184	2.5
101	919	185	2.5
101	97	186	2.5
101	78	187	2.5
101	790	188	2.5
101	1322	189	2.5
101	1042	190	2.5
101	648	191	2.5
101	1271	192	2.5
101	746	193	2.5
101	1019	194	2.5
101	734	195	2.5
101	486	196	2.5
101	1047	197	2.5
101	1132	198	2.5
101	600	199	2.0
101	2	200	2.0
102	1092	1	5.5
102	640	2	4.5
102	1001	3	4.0
102	51	4	4.0
102	1339	5	4.0
102	47	6	3.5
102	588	7	3.5
102	712	8	3.5
102	1166	9	3.5
102	516	10	3.5
102	660	11	3.5
102	729	12	3.5
102	1290	13	3.5
102	1268	14	3.5
102	92	15	3.0
102	720	16	3.0
102	724	17	3.0
102	1363	18	3.0
102	576	19	3.0
102	713	20	3.0
102	1248	21	3.0
102	204	22	3.0
102	12	23	3.0
102	910	24	3.0
102	287	25	2.5
102	1007	26	2.5
102	948	27	2.5
102	329	28	2.5
102	395	29	2.5
102	723	30	2.5
102	1289	31	2.5
102	726	32	2.5
102	100	33	2.5
102	1000	34	2.5
102	884	35	2.5
102	1242	36	2.5
102	1039	37	2.5
102	638	38	2.5
102	782	39	2.0
102	725	40	2.0
102	766	41	2.0
102	140	42	2.0
102	675	43	2.0
102	1162	44	2.0
102	998	45	2.0
102	728	46	2.0
102	54	47	2.0
102	1170	48	2.0
102	837	49	2.0
102	860	50	2.0
102	497	51	2.0
102	999	52	2.0
102	927	53	2.0
102	1361	54	2.0
102	722	55	2.0
102	110	56	2.0
102	1163	57	2.0
102	654	58	2.0
102	1165	59	2.0
102	790	60	2.0
102	827	61	2.0
102	834	62	2.0
102	673	63	1.5
102	195	64	1.5
102	1006	65	1.5
102	774	66	1.5
102	762	67	1.5
102	727	68	1.5
102	446	69	1.5
102	883	70	1.5
102	1342	71	1.5
102	756	72	1.5
102	1164	73	1.5
102	560	74	1.5
102	341	75	1.5
102	70	76	1.5
102	1270	77	1.5
102	1225	78	1.5
102	75	79	1.5
102	862	80	1.5
102	933	81	1.5
102	979	82	1.5
102	185	83	1.5
102	911	84	1.5
102	739	85	1.5
102	816	86	1.5
102	791	87	1.5
102	780	88	1.5
102	815	89	1.5
102	286	90	1.5
102	824	91	1.5
102	1338	92	1.5
102	1333	93	1.5
102	567	94	1.5
102	543	95	1.5
102	1331	96	1.5
102	1262	97	1.5
102	909	98	1.5
102	939	99	1.5
102	634	100	1.5
102	1010	101	1.5
102	1327	102	1.5
102	1115	103	1.5
102	67	104	1.5
102	1024	105	1.5
102	32	106	1.5
102	590	107	1.5
102	711	108	1.5
102	685	109	1.5
102	721	110	1.5
102	427	111	1.5
102	792	112	1.0
102	442	113	1.0
102	566	114	1.0
102	321	115	1.0
102	1294	116	1.0
102	160	117	1.0
102	132	118	1.0
102	951	119	1.0
102	205	120	1.0
102	833	121	1.0
102	717	122	1.0
102	1356	123	1.0
102	650	124	1.0
102	896	125	1.0
102	709	126	1.0
102	947	127	1.0
102	289	128	1.0
102	1089	129	1.0
102	1130	130	1.0
102	1011	131	1.0
102	591	132	1.0
102	1389	133	1.0
102	234	134	1.0
102	856	135	1.0
102	190	136	1.0
102	1009	137	1.0
102	547	138	1.0
102	783	139	1.0
102	905	140	1.0
102	1041	141	1.0
102	342	142	1.0
102	1260	143	1.0
102	777	144	1.0
102	225	145	1.0
102	193	146	1.0
102	1028	147	1.0
102	171	148	1.0
102	651	149	1.0
102	1012	150	1.0
102	759	151	1.0
102	1004	152	1.0
102	859	153	1.0
102	60	154	1.0
102	89	155	1.0
102	924	156	1.0
102	708	157	1.0
102	1078	158	1.0
102	557	159	1.0
102	671	160	1.0
102	1195	161	1.0
102	1065	162	1.0
102	30	163	1.0
102	1383	164	1.0
102	231	165	1.0
102	353	166	1.0
102	421	167	1.0
102	858	168	1.0
102	428	169	1.0
102	1005	170	1.0
102	453	171	1.0
102	27	172	1.0
102	1066	173	1.0
102	1057	174	1.0
102	676	175	1.0
102	1202	176	1.0
102	313	177	1.0
102	102	178	1.0
102	1235	179	1.0
102	1008	180	1.0
102	846	181	1.0
102	840	182	1.0
102	1309	183	1.0
102	1296	184	1.0
102	699	185	1.0
102	290	186	1.0
102	432	187	1.0
102	689	188	1.0
102	1003	189	1.0
102	76	190	1.0
102	486	191	1.0
102	797	192	1.0
102	1144	193	1.0
102	1015	194	1.0
102	835	195	1.0
102	23	196	1.0
102	1263	197	1.0
102	1035	198	1.0
102	798	199	1.0
102	1320	200	1.0
103	739	1	5.5
103	761	2	5.5
103	1127	3	5.5
103	827	4	5.5
103	928	5	4.0
103	1035	6	4.0
103	1013	7	3.5
103	720	8	3.5
103	760	9	3.5
103	820	10	3.5
103	888	11	3.5
103	1119	12	3.5
103	740	13	3.0
103	857	14	3.0
103	770	15	3.0
103	822	16	3.0
103	329	17	3.0
103	1122	18	3.0
103	957	19	3.0
103	1017	20	3.0
103	1050	21	3.0
103	1126	22	2.5
103	885	23	2.5
103	766	24	2.5
103	1172	25	2.5
103	1052	26	2.5
103	741	27	2.5
103	1204	28	2.5
103	642	29	2.5
103	856	30	2.5
103	400	31	2.5
103	1174	32	2.5
103	1178	33	2.5
103	769	34	2.5
103	826	35	2.5
103	887	36	2.5
103	956	37	2.5
103	1053	38	2.5
103	1121	39	2.5
103	897	40	2.5
103	669	41	2.5
103	744	42	2.5
103	1131	43	2.5
103	831	44	2.0
103	1049	45	2.0
103	1048	46	2.0
103	951	47	2.0
103	1120	48	2.0
103	915	49	2.0
103	1031	50	2.0
103	1400	51	2.0
103	1387	52	2.0
103	894	53	2.0
103	891	54	2.0
103	858	55	2.0
103	937	56	2.0
103	823	57	2.0
103	1173	58	2.0
103	1177	59	2.0
103	932	60	2.0
103	1020	61	2.0
103	411	62	2.0
103	149	63	1.5
103	1023	64	1.5
103	763	65	1.5
103	1051	66	1.5
103	1146	67	1.5
103	31	68	1.5
103	948	69	1.5
103	1038	70	1.5
103	1196	71	1.5
103	862	72	1.5
103	1396	73	1.5
103	771	74	1.5
103	1037	75	1.5
103	1211	76	1.5
103	1012	77	1.5
103	859	78	1.5
103	890	79	1.5
103	886	80	1.5
103	825	81	1.5
103	743	82	1.5
103	824	83	1.5
103	1026	84	1.5
103	1034	85	1.5
103	935	86	1.5
103	483	87	1.5
103	1128	88	1.5
103	950	89	1.5
103	328	90	1.5
103	1399	91	1.5
103	863	92	1.5
103	1070	93	1.5
103	1369	94	1.5
103	889	95	1.5
103	1218	96	1.5
103	936	97	1.5
103	1022	98	1.5
103	1015	99	1.5
103	926	100	1.5
103	1021	101	1.0
103	419	102	1.0
103	1068	103	1.0
103	533	104	1.0
103	1190	105	1.0
103	1027	106	1.0
103	1071	107	1.0
103	1028	108	1.0
103	898	109	1.0
103	558	110	1.0
103	44	111	1.0
103	1060	112	1.0
103	1151	113	1.0
103	1016	114	1.0
103	1253	115	1.0
103	412	116	1.0
103	1055	117	1.0
103	1357	118	1.0
103	1145	119	1.0
103	1018	120	1.0
103	1032	121	1.0
103	839	122	1.0
103	1014	123	1.0
103	1358	124	1.0
103	1080	125	1.0
103	317	126	1.0
103	830	127	1.0
103	1205	128	1.0
103	15	129	1.0
103	1029	130	1.0
103	1214	131	1.0
103	1069	132	1.0
103	1019	133	1.0
103	1024	134	1.0
103	1025	135	1.0
103	1117	136	1.0
103	1030	137	1.0
103	742	138	1.0
103	85	139	0.5
103	152	140	0.5
103	35	141	0.5
103	929	142	0.5
103	1398	143	0.5
103	976	144	0.5
103	1123	145	0.5
103	833	146	0.5
103	1234	147	0.5
103	7	148	0.5
103	658	149	0.5
103	1238	150	0.5
103	1362	151	0.5
103	536	152	0.5
103	182	153	0.5
103	158	154	0.5
103	110	155	0.5
103	838	156	0.5
103	1359	157	0.5
103	1067	158	0.5
103	161	159	0.5
103	1176	160	0.5
103	829	161	0.5
103	473	162	0.5
103	864	163	0.5
103	765	164	0.5
103	1392	165	0.5
103	1116	166	0.5
103	843	167	0.5
103	1132	168	0.5
104	762	1	11.0
104	1175	2	9.0
104	1316	3	7.0
104	29	4	6.5
104	962	5	6.0
104	49	6	6.0
104	1056	7	6.0
104	980	8	5.5
104	869	9	5.5
104	1149	10	5.0
104	837	11	5.0
104	767	12	5.0
104	836	13	5.0
104	462	14	5.0
104	644	15	5.0
104	1147	16	5.0
104	1170	17	4.5
104	646	18	4.5
104	661	19	4.5
104	51	20	4.5
104	1019	21	4.5
104	1024	22	4.5
104	82	23	4.0
104	287	24	4.0
104	735	25	4.0
104	185	26	4.0
104	59	27	4.0
104	744	28	4.0
104	1177	29	4.0
104	734	30	4.0
104	1117	31	4.0
104	766	32	3.5
104	913	33	3.5
104	588	34	3.5
104	826	35	3.5
104	739	36	3.5
104	158	37	3.5
104	707	38	3.5
104	1097	39	3.5
104	1173	40	3.5
104	820	41	3.5
104	1386	42	3.5
104	1096	43	3.5
104	888	44	3.5
104	542	45	3.0
104	727	46	3.0
104	866	47	3.0
104	1342	48	3.0
104	642	49	3.0
104	560	50	3.0
104	95	51	3.0
104	712	52	3.0
104	1098	53	3.0
104	647	54	3.0
104	1178	55	3.0
104	1361	56	3.0
104	1230	57	3.0
104	1059	58	3.0
104	1363	59	3.0
104	454	60	3.0
104	825	61	3.0
104	819	62	3.0
104	576	63	3.0
104	824	64	3.0
104	1318	65	3.0
104	353	66	3.0
104	1032	67	3.0
104	641	68	3.0
104	91	69	3.0
104	1339	70	3.0
104	821	71	3.0
104	1248	72	3.0
104	1057	73	3.0
104	204	74	3.0
104	840	75	3.0
104	550	76	3.0
104	910	77	3.0
104	863	78	3.0
104	1043	79	3.0
104	1025	80	3.0
104	1015	81	3.0
104	827	82	3.0
104	926	83	3.0
104	1119	84	3.0
104	872	85	3.0
104	952	86	2.5
104	566	87	2.5
104	740	88	2.5
104	782	89	2.5
104	1172	90	2.5
104	13	91	2.5
104	572	92	2.5
104	54	93	2.5
104	1164	94	2.5
104	341	95	2.5
104	783	96	2.5
104	553	97	2.5
104	818	98	2.5
104	773	99	2.5
104	970	100	2.5
104	777	101	2.5
104	424	102	2.5
104	546	103	2.5
104	957	104	2.5
104	552	105	2.5
104	131	106	2.5
104	938	107	2.5
104	1053	108	2.5
104	1100	109	2.5
104	733	110	2.5
104	565	111	2.5
104	428	112	2.5
104	683	113	2.5
104	90	114	2.5
104	760	115	2.5
104	453	116	2.5
104	982	117	2.5
104	630	118	2.5
104	1017	119	2.5
104	34	120	2.5
104	1202	121	2.5
104	1072	122	2.5
104	62	123	2.5
104	66	124	2.5
104	638	125	2.5
104	1280	126	2.5
104	742	127	2.5
104	925	128	2.5
104	325	129	2.0
104	673	130	2.0
104	442	131	2.0
104	529	132	2.0
104	1023	133	2.0
104	1398	134	2.0
104	205	135	2.0
104	1007	136	2.0
104	1162	137	2.0
104	865	138	2.0
104	1001	139	2.0
104	55	140	2.0
104	1199	141	2.0
104	887	142	2.0
104	726	143	2.0
104	860	144	2.0
104	582	145	2.0
104	999	146	2.0
104	890	147	2.0
104	463	148	2.0
104	743	149	2.0
104	300	150	2.0
104	580	151	2.0
104	1335	152	2.0
104	1203	153	2.0
104	1333	154	2.0
104	897	155	2.0
104	518	156	2.0
104	1163	157	2.0
104	383	158	2.0
104	1157	159	2.0
104	730	160	2.0
104	1319	161	2.0
104	713	162	2.0
104	1274	163	2.0
104	584	164	2.0
104	50	165	2.0
104	571	166	2.0
104	830	167	2.0
104	72	168	2.0
104	352	169	2.0
104	168	170	2.0
104	328	171	2.0
104	817	172	2.0
104	484	173	2.0
104	224	174	2.0
104	505	175	2.0
104	42	176	2.0
104	1035	177	2.0
104	1268	178	2.0
104	393	179	1.5
104	774	180	1.5
104	628	181	1.5
104	831	182	1.5
104	1126	183	1.5
104	43	184	1.5
104	414	185	1.5
104	1135	186	1.5
104	978	187	1.5
104	951	188	1.5
104	592	189	1.5
104	603	190	1.5
104	73	191	1.5
104	896	192	1.5
104	364	193	1.5
104	1373	194	1.5
104	953	195	1.5
104	912	196	1.5
104	289	197	1.5
104	329	198	1.5
104	768	199	1.5
104	1212	200	1.5
105	764	1	13.0
105	846	2	9.0
105	739	3	8.5
105	848	4	8.0
105	889	5	7.0
105	740	6	6.0
105	826	7	6.0
105	890	8	6.0
105	743	9	6.0
105	1019	10	6.0
105	847	11	5.5
105	844	12	5.5
105	1068	13	5.0
105	930	14	5.0
105	908	15	5.0
105	1129	16	5.0
105	1172	17	4.5
